,authorName,count,reputation
4494,liliana.duarte,37,2493.545175937381
8278,yairthiha,37,1995.3068436392978
8416,zest,37,2334.9881736753196
4760,manandezo,37,2254.484171831656
7502,thaibenz,37,1972.3734922118213
1900,dele,37,1967.1306860888187
4526,littlefairy,37,2030.827409163821
4825,mario15694,37,2205.146824617142
1527,coldsteem,37,2183.245277138488
3173,heidi71,37,2135.3230218922063
4823,marinauzelac,37,2609.9055107270337
200,ajala,36,2015.5702040369565
1897,dejan.vuckovic,36,2080.2887254882244
4933,maverickfoo,36,2162.9341188860226
4678,lyra.roberge,36,2036.7290765096998
4952,mayowadavid,36,2036.4576151162817
7878,tusroni,36,1969.834912192029
5091,mikkolyytinen,36,2398.539051654437
939,berkat,36,2016.0095752545733
5633,nurhayati,36,1926.785988889853
2051,dodybireuen,36,2195.4753174542834
2805,gamersclassified,36,2170.9997979530417
423,andreajane,36,2069.149446670879
3117,happyphoenix,36,2203.9196856260705
233,albertjester,36,1949.87711271122
2911,giuatt07,36,2098.125698858663
5291,muammar,35,1978.3393999337236
1849,dber,35,2268.710333469251
6450,robotlizzzrd,35,2282.524375726417
4927,maulida,35,2056.019075858322
5817,pacokam8,35,2046.1098114801287
4220,klaused,35,1874.1782939222471
8370,yusrizalhasbi,35,1827.735005753092
4177,kikka190389,35,1925.9563952644019
6415,rizaldamti,35,2080.59210598215
7107,steaks,34,1807.8963116727145
3603,jameslashomb,34,2017.5922497183365
68,aci7,34,2006.2185896028486
7886,twitterpated,34,1866.9144101013057
3010,griff,34,2189.551878357961
4857,martaorabasta,34,2020.8390525206355
5691,olayiwola,34,1827.2469438110543
7551,thecastle,34,2212.153521680787
2071,donjaun,34,1849.6834965124392
6424,rkb,34,1756.8685778669424
6036,plojslydia,34,1882.2246891419625
6532,rucoin,34,2276.774898754137
5304,mukhtar.juned,33,1797.149990139136
4874,maryfavour,33,2077.425935354517
377,amirullah,33,1872.4724856143796
5165,mm7,33,1776.5753111860438
6630,samstickkz,33,2032.8296412766872
7807,tradersharpe,33,1900.4726112372505
6530,rubens9119,33,2130.6493586887113
6642,sandipoe,33,1755.4110957757002
7642,thetlyar,33,1763.8573134698818
4829,mariskalubis,33,1740.6175115802491
