,authorName,count,reputation
207,artepoetico,11,561.7521919397138
780,gabrielamosqueda,11,563.0511262266651
574,dragonflyarrow,11,565.5677507660635
1586,obxidiana,11,584.4703960639104
1549,nella10,11,452.9022839366205
24,adrianawil90,11,536.0682443230727
1774,rjlv190,11,515.7787962771148
19,adiazrojas13,11,548.653947642201
1886,sinvistaalsol,11,583.3986029347138
2151,yessenia,11,550.0283930308058
1980,thecrazydreamer,11,556.3178646375113
542,dilanbello,11,542.3334628287205
1803,rossingway,11,541.9401901145663
334,casanovaa,11,535.7846231478538
1052,jhelbich,11,659.5597082652255
1893,skatitauriazul,11,556.9078304347179
1862,sellergenius,11,643.0381791992132
1911,soykatonline,11,603.8188423403085
128,andreacervantes,10,487.387663929414
1784,rogeer,10,559.1112115821422
113,ambulipe,10,531.2843257187068
1478,miguelrv,10,503.76214460104563
1391,mariangela,10,517.0651669823325
613,elenastic,10,499.82099656415386
612,elenam,10,508.67769876249315
2144,yeisonrosello,10,525.9650181527659
2028,untaljames,10,519.9507173968776
1829,samueljair,10,501.3944543191761
998,javiexperiment,10,524.459292052021
1031,jessymg,10,502.88459491035724
676,esaug,10,528.304655719004
197,arimoon,10,501.404150893822
1026,jessalin,10,515.5933077141783
496,davidbattaglia,10,488.59696976454103
516,denissemata,10,506.98611997813913
59,alejandra91,10,525.0648314506606
871,h2kgraphy,10,510.0238238405909
2067,vickie97,10,512.9922617749315
2181,yusaymon,10,621.1519785625313
376,chotto,10,621.9666605782604
2127,xcallmeeli,10,480.2990723826227
1801,rosmy,10,501.26522702405396
501,davor27,10,586.7644603214035
1740,rayken04,10,525.3261757922562
932,hzavarce,10,512.3845332359756
713,felibaudino,10,498.08618771079693
1798,roseri,10,579.1576994500488
289,budismo,10,508.7482278511003
706,fannyamor,10,560.7032305488832
1345,maiqueltorcatt,10,488.0231409006848
705,fanisk,10,549.5730476227935
702,faiber,10,503.3740243834404
152,angelgarz,10,557.8008665593532
1791,romangt87,10,577.0295332612499
690,exploooooooushon,10,514.2096898029889
1417,maryed,10,507.0723692823236
852,gregario,10,557.0108344669119
1463,micaelachacon,10,503.36375650655884
1560,nicanor-mosquera,10,500.9224064017285
2002,toninux,9,415.01251925807105
206,artemisjane26,9,446.96195537709804
1465,michelle96,9,441.66409958218867
2129,xitael,9,448.1932722928083
138,andresfnl,9,460.8218334379933
2020,ufv,9,421.2044139805381
509,dechastre,9,449.30231110808785
2124,worldofcrypton,9,493.0530423977553
1037,jesuseao26,9,445.45199751485836
1407,marle718,9,421.31119191116557
1141,juanjdiaz89,9,439.8010203104759
2157,yiyi.maiola,9,498.4634701694815
1401,marinesp,9,428.99842786075016
868,gusvzla,9,434.05923038782606
950,innita,9,445.9012788211971
274,bolivarense,9,458.89790493064925
1947,surfermarly,9,644.82128541901
1335,maerod,9,475.72313282542046
82,alexmichel,9,428.0506016630709
2057,vero10h,9,412.2817434226225
294,cajalias7,9,424.976487075382
1629,pabk,9,451.3458020961757
2118,wilyeli-1260,9,446.8681642013436
383,chryzed,9,458.40794217459677
1264,lezuphone,9,449.2133007621169
752,frankjavier,9,479.6865928274386
1542,nazareth,9,410.67028635093385
377,christian1256,9,442.8714884522691
301,camperos,9,439.4750601419195
1754,resiliencia,9,488.62950578977757
1953,syzygx,9,440.878890355564
1259,leviatan,9,459.0211653530125
109,amayag,9,456.9414131402635
1764,ricardocamargo,9,450.4813152759456
1374,marcriera,9,448.9554235264472
2184,zaimaru,9,411.1123699024804
1597,omarjs,9,408.404652493943
967,ivanic,9,438.1655281937716
1369,marceladb,9,457.5427661554369
320,carlosconky,9,430.0665700757281
2043,vanessavonway,9,437.73593501033577
633,elprutest,9,445.8364854665245
965,itzikuna,9,453.79223695221094
1765,richar,9,535.2140642826137
1290,losox,9,427.6154742819931
185,arcabuzx,8,408.6331460387323
9,acaa7,8,399.7020070683666
1668,phosgenex,8,385.2894730834985
1573,nitza,8,387.24999217765435
45,albagargon,8,442.4722751861658
