,authorName,count,reputation
348,builderofcastles,6,362.0008863231483
369,camilla,6,411.67289798668435
1951,shayne,6,403.5374725961832
698,erikaflynn,6,355.1608844093889
545,davedickeyyall,6,324.1964946289814
215,barrycooper,6,404.73003816462784
2268,thisisbenbrick,6,409.4678533534203
520,dan,6,417.61802010855047
592,djrazor,6,256.75417832848575
2013,soldier,6,412.91288535215745
20,acidsun,6,396.30677318510766
2183,tanya28,6,150.0
2006,snowflake,6,392.69530924285937
1478,motivator,6,330.07050366708097
2119,stephen-somers,6,376.9250590893188
151,arisa,6,356.57695453970143
1542,neilstrauss,6,404.2174494543124
1279,lily-da-vine,6,435.5873921232312
2329,tshering-tamang,6,368.37552604580446
673,elewarne,6,406.97228740960566
280,bitcoinparadise,6,400.09334109847265
2449,wisehammer,6,333.50461425110717
68,alexanova,6,369.7943497300974
243,beowulfoflegend,6,390.79840340572514
54,akram1,6,150.0
1314,lpfaust,6,397.90706127876945
1090,johnwjr7,6,313.92917410112136
2044,stan,6,419.60509123634654
849,gniksivart,6,340.1275396187493
1994,slowwalker,6,438.7241425518816
1961,shredlord,6,373.23442162262313
1120,jznsamuel,6,375.78235419952443
2369,valth,6,400.5215501252425
799,future24,6,428.1630352780773
331,britt.the.ish,6,330.2847327849745
654,ebryans,6,399.0883660070691
1417,mgibson,6,399.2074165611172
838,gikitiki,6,348.05775990874963
1897,satfit,6,328.24929230234454
1691,playfulfoodie,5,338.51020809748434
1547,nepd,5,329.9502137197843
852,gogogadget,5,264.2328885125228
2237,thedeplorable1,5,312.4731789024271
135,anwenbaumeister,5,357.03367516354945
2236,thedegensloth,5,296.0752003315045
873,grey580,5,301.26992488825033
428,clevecross,5,299.61981050246783
2424,wang,5,125.0
1257,leongkhan,5,316.8694549946158
423,clains,5,340.8789128934809
690,englishtchrivy,5,356.6805507088279
1237,larksongbird,5,254.94875298502876
609,dooglus,5,252.29062103856066
691,enjar,5,276.50629463623943
2232,thecryptodrive,5,324.417371263275
1236,larkenrose,5,344.6914352601045
1411,menta,5,314.7230204409746
355,businesswri,5,308.2530211744189
199,b0y2k,5,364.0545810255023
2161,svk,5,325.41774470468044
2120,stephen.king989,5,317.0670761159488
574,destroyed,5,283.2277390836906
90,amy-goodrich,5,346.49482128629273
795,fulltimegeek,5,326.39221992583316
2320,triddin,5,297.0389363999118
2136,stray,5,321.5570295745166
1616,onceuponatime,5,357.2095906143099
725,exyle,5,363.5433749853553
2028,spark,5,283.76886555853355
1804,richq11,5,350.1589709025968
1627,originate,5,329.6660727220911
286,bitspace,5,327.41801897220404
1630,overkillcoin,5,315.99103027763806
1432,mikemacintire,5,316.5650577549517
523,dana-edwards,5,368.6781461247858
2461,writeratheart,5,196.23820946432673
2105,steemship,5,343.05275341235085
1637,ozmaster,5,340.6986055501895
735,faddat,5,330.3804809471079
1384,masteryoda,5,355.36815050833496
2068,steemfest,5,332.3670776577217
326,brian-rhodes,5,319.1603139923341
986,instructor2121,5,333.07160154195344
1686,pixielolz,5,315.2210971580815
1685,pitterpatter,5,311.0291893096763
622,drakos,5,315.46071379547345
962,igl00,5,313.30854788765515
1915,screenname,5,334.94700794803464
1677,picokernel,5,315.7958176871308
1365,marius19,5,365.24219187371796
2485,ydm6669,5,260.9634725086966
985,inquiringtimes,5,311.67031164283867
2122,stephmckenzie,5,309.5976929843343
343,btotherest,5,282.7993446731865
1891,saramiller,5,351.4505768587196
335,brunopro,5,310.504586659514
710,ethanjames,5,285.09113339746085
2089,steemitguide,4,263.04168748436655
810,ganjagirls,4,235.31627587013952
814,gary-wood,4,185.3419950957662
2022,soushi888,4,237.70899171044613
2063,steemdrive,4,258.1598518606309
533,danpaulson,4,236.70110352695963
813,gargon,4,283.9518431212497
2018,son-of-satire,4,277.0536246769067
2092,steemittalk,4,247.50230562297304
506,curie,4,301.1053339720072
791,frobear,4,225.78094090855012
2196,team-leibniz,4,249.9088519098632
716,eveuncovered,4,269.2507391349452
2102,steemrollin,4,277.59092859662485
823,generalspecific,4,222.56751527464735
2081,steemit-id,4,196.17175882825177
2184,taoteh1221,4,246.41439984117414
2235,thedashguy,4,259.690352821761
470,cristi,4,282.32533716523136
1062,jeremyfromwi,4,216.93911273030818
92,anahilarski,4,282.3463675850825
1340,maidi,4,199.08290626298816
1815,rival,4,256.4668510444051
1818,rnobrega,4,208.71756564212836
1114,justinashby,4,239.5136835749048
1823,robert31,4,212.0316672737505
1316,lucashunter,4,231.0759102240272
1105,jpiper20,4,270.9225345421662
2428,wastedcumloads,4,232.279141639282
1705,practicaleric,4,202.71670654132362
290,blackamine,4,209.67416819158382
2314,transisto,4,272.97948278490236
294,bleepcoin,4,259.4415921952306
1849,ropaga,4,201.3117379614664
1851,rossenpavlov,4,275.88605549819073
1662,personz,4,261.20394028312415
1859,rubellitefae,4,244.3032265103036
310,bookingteam.com,4,279.5419437141259
2319,trevor.george,4,266.9271600141778
1393,mauricemikkers,4,257.6829724917269
2418,wahyurahadiann,4,242.13810141494042
1285,liondani,4,272.6828040534898
259,bigedude,4,192.2515083871121
1138,karenb54,4,278.0550898314441
189,awesomenyl,4,277.58576359221746
1771,rebeccaryan,4,271.7862293541031
194,azaan,4,226.99646774318228
1778,redhens,4,234.3639512466247
1759,rappiro,4,242.27375953558925
2399,vj1309,4,230.19724159760864
1184,kionb24,4,173.1544045344234
170,asksteem,4,211.29329951885217
2367,uwelang,4,283.45499390091254
1247,leahmchenry,4,251.65579720203482
160,artguy,4,209.97497861094837
2410,voronoi,4,277.1360339355544
1803,richman,4,281.972502802445
1747,rainchen,4,245.4259451977515
249,betamusic,4,274.55893359323636
1145,katharsisdrill,4,272.89426333521783
1733,quantumanomaly,4,243.9757015559066
1651,patelincho,4,269.2390579037817
1764,raymonjohnstone,4,249.20469629409376
1037,jasonshick,4,234.20108176076252
45,aizensou,4,262.216351039845
424,claudiop63,4,264.71242989959933
1472,morganpearl,4,100.0
1605,oleg326756,4,251.36871827467087
1921,sebastien,4,238.43475410927783
1612,omfedor,4,247.35840340637714
412,choogirl,4,244.0796811691073
1906,scandinavianlife,4,261.19112583146057
352,burmik123,4,242.7905956347277
347,budgetbucketlist,4,269.42900061823235
436,clumsysilverdad,4,238.02033529551977
1423,micheletrainer,4,235.41535091097558
1956,shla-rafia,4,273.371715939502
997,isteemit,4,258.8427356823656
1518,naiahyoung,4,251.9060871091446
921,heimindanger,4,262.556500963963
1938,shadowspub,4,264.55758863489405
1560,nicnas,4,243.77221835103427
1878,samether,4,232.8138370306549
1486,mrosenquist,4,275.1107198471509
1255,lennstar,3,193.92630441163993
1262,lexiconical,3,209.33857285448295
2131,stokjockey,3,164.5159505994929
2130,stino-san,3,193.1909224385473
1586,norwegiansteem,3,162.53922879240696
1757,ranko-k,3,178.40304822270525
1570,nkdk,3,197.18379110690165
1569,nitromad,3,137.18692600204207
1534,natord,3,199.7205128788388
1561,nicnicy,3,155.18025253058806
696,ericbotticelli,3,102.30190679381369
1507,mweich,3,197.33215510438276
1727,publicworker,3,177.89489952399586
1271,lifeisawesome,3,208.10272577738004
1498,mughat,3,167.6068849282628
1647,paolobeneforti,3,205.454728424761
2107,steemspoker,3,186.48956337086537
1762,rawpride,3,177.85698122177178
1421,michaelstobiersk,3,194.8173291790774
1378,maryfromsochi,3,174.79012813891768
2111,steemtruth,3,199.38457833747788
1372,marlon241982,3,156.79315828737052
1439,mindhunter,3,218.3386263892699
1459,modprobe,3,203.41989416074682
1715,procharts,3,152.62046458505324
662,ehabfox,3,160.32029477946878
667,ekavieka,3,177.77676627323376
1725,psyduck,3,75.0
2103,steemservices,3,196.29127149166385
626,dresden,3,202.71016670377804
1489,mrslauren,3,170.21723317246875
1492,mrweed,3,171.39908514934933
835,giantbear,3,208.9638775374321
1153,kefkius,3,163.84786846132397
1213,kurtbeil,3,194.0416835480042
1934,sextant,3,173.76886051275733
1018,jacobts,3,188.9122185173457
1881,samstonehill,3,213.55610760130745
1882,samupaha,3,200.27280559465805
996,isaac.asimov,3,75.0
1905,scammymcspambot,3,153.53446983068892
983,innuendo,3,196.54330285934049
1912,scifiwriter,3,163.91845202626416
1917,sean-king,3,206.54841126429136
951,hutch,3,144.32254420988653
1931,serioustalk99,3,112.44312014420258
1932,seuntjie,3,92.74400423612303
1933,sevinwilson,3,187.40400691678758
