,authorName,count,reputation
4732,winstonwolfe,10,704.7751495568255
1145,denmarkguy,10,687.3927591569657
4314,technology-trail,10,615.5874801184355
4711,whatsup,10,688.6697094763207
2263,juvyjabian,10,707.2149223483964
2302,katerina,10,605.5802490000076
4708,whatageek,10,681.4432056526718
3690,roosegr,10,513.6629730542228
2743,marcgodard,10,559.2699550658854
3462,prufarchy,10,687.0260348882061
2682,madhatting,10,527.4811109481627
3494,quinneaker,10,695.5618391576069
460,bania,10,621.5325637156079
2916,mindhunter,10,727.7954212975663
4057,stargarden,10,561.6412806083529
4037,sponge-bob,10,648.6865212058394
333,arcadiocruz,10,388.36271590920205
4447,timcliff,10,725.1258217214072
4599,varunsangwan,10,589.5677275120039
3135,nepd,9,593.9103846956118
566,bitcoiner,9,584.939896129033
1296,dwinblood,9,656.6546840240171
1785,happyphoenix,9,550.9474488205454
988,cryptofreedom,9,588.9251764656383
558,bilbop,9,485.0741716313664
513,ben99,9,499.6324117801811
1845,heroic15397,9,558.2798663941397
2723,mammasitta,9,619.4581556527564
4136,steemphotography,9,494.4237252703401
50,adamm,9,474.46569431357483
745,carlosd15,9,568.3349017742628
484,beanz,9,615.4340734390854
854,ckcremer,9,374.9012518788274
832,chris4210,9,597.137724654104
3775,samstonehill,9,640.6681568519671
721,callumcampbell,9,402.8624420726991
2051,jameelahmedtagar,9,340.83893403660534
3237,oldstone,9,645.496370736665
1696,golevite,9,398.044230926101
2645,luisucv34,9,621.0084096890703
1252,dragosroua,9,657.0144590052333
366,arnob,9,566.0464066999361
4019,soundlegion,9,620.0921679423215
300,anotherjoe,9,597.7206863871992
1436,everittdmickey,9,653.0234224098064
1732,grisha-danunaher,9,618.1947120767613
1462,fairytalelife,9,623.3541401622574
3083,naomi.louise,9,533.857164520347
4791,xtrodinarypilot,8,529.1553988930277
4456,tincho,8,496.6638819701541
2857,menta,8,503.5568327055594
1977,inquiringtimes,8,498.67249600874425
1512,fitzgibbon,8,464.98359827260936
2772,marius19,8,584.3824991434894
4093,steemfund,8,460.80656542534825
1223,dommaraju,8,486.115570494861
4417,thevoiceofreason,8,496.68952409479266
4012,son-of-satire,8,554.0759363636919
2040,jacobts,8,503.7445973875417
2863,metalcrypto86,8,460.06463222577145
33,ace108,8,578.5417658291199
2230,jsg,8,507.4939566948635
2065,jankasparec,8,524.477967197879
801,charlie777pt,8,495.564371879364
2094,jedau,8,529.8855050076226
4498,tracemayer,8,515.6794028230757
2122,jessamynorchard,8,537.7074006893984
3118,nelkel,8,369.49744653985215
2885,michelle.gent,8,594.6246107440434
1324,edje,8,527.6191859341413
1042,daisyd,8,526.3502881811053
2978,morning,8,555.030230317994
1040,dailybitcoinnews,8,556.9862022303665
3474,purplehearts,8,345.9019099674142
1343,ejhaasteem,8,548.9552178771212
1475,fatpandadesign,8,467.1395303740496
2505,ldauch,8,425.95713125574036
2683,madiba,8,522.9772335938626
1735,groundbreaker,8,355.2469942700633
4319,tee-em,8,495.4786339933796
1865,hisnameisolllie,8,549.0787942701926
2873,mibenkito,8,534.3804040814829
1641,germanlifestyle,8,542.7416262946119
4673,vv181,8,425.76401626692837
2726,manandezo,7,426.5207714047216
1439,evildeathcore,7,475.8429795160262
3228,oenophile,7,324.7292628757584
4348,the-future,7,477.08918187229517
4524,triverse,7,433.7084591199874
3220,oaldamster,7,473.33650570016306
3596,repholder,7,437.0447901792917
3236,old-guy-photos,7,449.8848642031629
4208,suhada,7,264.98634626377435
997,cryptomancer,7,437.57407525374856
98,aizensou,7,458.87861431972874
3797,saramiller,7,492.0300642891339
1556,freebornangel,7,457.2695839367518
3618,richq11,7,490.165511091531
1461,fairgirl,7,326.4974859548585
3227,oendertuerk,7,444.0165833216942
3446,princewahaj,7,432.60217890640763
961,cryplectibles,7,468.407082483831
2376,kita,7,299.7339179244617
88,ahsansaeed,7,368.66178176006645
824,chinadaily,7,523.5612053708858
4164,steevc,7,493.22816381856626
4161,steemvest17,7,478.6186209166045
2291,karenb54,7,486.5896783125457
1566,freiheit50,7,477.7037657551962
2293,karenmckersie,7,488.98265731760955
4286,tatianamoroz,7,468.8098822839793
705,businesswri,7,431.54964565838
3273,orenshani7,7,452.0097413663374
4770,writingamigo,7,484.7901756307171
3307,paolobeneforti,7,479.38899434192507
3342,penguinpablo,7,503.09396263084255
3910,shortcut,7,488.3886031721414
1879,honeyscribe,7,484.85549886065144
1264,dreemit,7,489.75881898878674
3257,onetree,7,480.4173134314788
3318,pataxis,7,420.09942356429895
3049,mynameisbrian,7,513.9242397735983
380,artists,7,413.632399163879
377,arthuradamson,7,465.7533846295138
1203,dman57,7,456.12107011576927
4224,surfermarly,7,501.5276426457399
1664,gillray1314,7,254.9361861810645
172,allmonitors,7,491.5583831135105
1783,happyhousewife,7,447.96404147370947
3292,paa,7,407.91379049200384
652,breezin,7,472.1032306475
4218,sunscape,7,480.09888731759065
3115,neilstrauss,7,471.1491329413485
3872,sgtechservices,7,451.6009416907913
3800,sardrt,7,473.90241383180694
2186,johnjgeddes,7,504.46220978060603
788,chainsquad,7,462.2603894663756
1982,intelliguy,7,468.5358186058295
1984,internutter,7,468.7446635989086
2855,mendezand,6,382.51953603883715
1580,fulltimegeek,6,391.6706639109998
4811,yetaras,6,421.08476504262893
2262,justyna,6,344.4313059408108
4429,thisisbenbrick,6,409.46541328048875
2001,irinakrupneva,6,219.68566662313222
2714,mallorcaman,6,394.65268700686136
165,alitas,6,363.43215806785787
883,cmp2020,6,400.2749256713396
3361,pharesim,6,413.05210024665547
756,cassidyandfranks,6,371.18334441522677
3929,silvia,6,416.6549876623909
3854,senseiteekay,6,395.7100072085092
1793,hasan-abdulhad,6,272.4377909111673
2039,jacobtothe,6,411.20724987825974
2483,lajulius,6,370.28957962421805
1259,dreambig,6,334.78418653901633
2061,jamtaylor,6,427.54893891856267
2866,mevilkingdom,6,359.4322605956794
1299,dylmaxx,6,183.03456142685246
3798,sarang36,6,150.0
154,alexrickard86,6,376.1329545949902
3997,solarguy,6,406.12970948098507
531,bergy,6,348.33821449409345
3571,rebelskum,6,391.82544367989703
4028,spartanza,6,346.35244843652595
2543,liberosist,6,415.82216873592046
4146,steemship,6,411.66330409482106
4721,williambanks,6,417.6832494365863
4316,techslut,6,385.1247879608429
2430,krazdang,6,366.43503007876393
3253,onceuponatime,6,428.6502528029378
1245,drac59,6,405.5358778809142
846,churdtzu,6,410.8784993823687
3713,rubal,6,232.74282832769688
4247,swolesome,6,339.942676772696
625,bontonstory,6,420.9156283528167
3876,shady,6,406.59870590647705
779,centauri-alfa,6,248.2041556649601
4366,thedashguy,6,389.53552923264147
4751,wony,6,393.81482015642337
3003,mrs.steemit,6,411.1182293695965
2995,mrgrey,6,343.3430103682175
4817,yogidream.scapes,6,382.3466530558268
1619,garywilson,6,341.13771340645434
4869,zatrhas,6,368.32934297733993
1613,gardenofeden,6,434.6016541427358
3519,rainwalker,5,303.15452439977446
1450,extie-dasilva,5,337.0087869681975
704,business-trail,5,312.63284725189664
4421,thewisesloth,5,316.6852586879112
2613,lordemau,5,329.36411890520617
118,alanajoy,5,244.66575456459873
833,chrisadventures,5,300.0537295916101
2586,little-peppers,5,331.2454161101754
3424,pornomaria,5,208.61262098716145
837,chrissysworld,5,344.7918120053008
3156,nicholasblack60,5,206.82087269998613
2886,michelleart,5,274.9269452507439
3010,msgivings,5,322.7498651225722
3068,nadira,5,314.3056589583008
2806,mathworksheets,5,321.00958196463364
744,carlos-cabeza,5,338.7943640919091
3240,olga.maslievich,5,347.1668717006871
3009,msageer,5,202.771589402544
3246,oluwoleolaide,5,323.5707086150234
4559,ukrainian.trail,5,241.61013844237453
2860,merlinthewizard,5,125.0
3001,mrosenquist,5,343.88839980893863
3234,olaff,5,165.73577932452218
3322,patjewell,5,289.74074117681715
2738,mapala,5,297.5430152442644
4375,thegame,5,312.7258123815992
3468,psitorn,5,306.75520428606796
2729,mandireiserra,5,330.0012884776605
3174,nikflossus,5,315.9225038162476
1406,erikaharris,5,326.2989531982081
1141,demotruk,5,329.05301413403924
3980,smooth,5,340.82083649248204
1346,ekitcho,5,303.4493181443935
1675,givemeyoursteem,5,289.02555358804875
1698,gomeravibz,5,317.8311306389853
1231,dontblinkcs,5,261.0174344032595
4795,yaadio,5,250.00662103021222
1065,danielownsall,5,299.72579033397915
1738,gtg,5,325.22661892855024
2328,kencode,5,348.9093632380937
221,anacheri,5,196.66344796623505
2309,kaylinart,5,370.0185950227086
1745,gummybadger,5,264.85316968505487
3981,smooth.witness,5,313.1450619120937
1081,darknessprincess,5,125.0
2287,kanoptx,5,301.46247653432596
3975,smailer,5,339.4428566267279
1662,gildar,5,313.56687157508077
2235,juanmiguelsalas,5,342.41426751988945
2223,jphenderson,5,330.459122174677
1118,deathwaves,5,165.35842690893764
381,artquest-trail,5,309.6539284096329
1508,firepower,5,352.63936115410735
1847,herrlonnie,5,271.12363813751557
4781,xeroc,5,353.06517718616084
1867,hitmeasap,5,332.47592601989777
2038,jacobcards,5,334.8093977926228
1246,dracosalieri,5,288.58266655603006
4748,woman-onthe-wing,5,338.34869826040944
1949,immarojas,5,326.89993799326083
1415,essra,5,318.0318855954673
1943,ilvacca,5,284.6192576933032
1053,dan-atstarlite,5,333.8004392950259
1709,gpfelizco,5,227.8508169441364
3893,shayne,5,336.24541783121526
1362,elishagautam,5,270.6508950378468
2443,krizia,5,304.2651205140163
515,bendjmiller222,5,322.5200708726867
2416,kooshikoo,5,275.01386727685366
1533,foreman,5,330.9729129097871
3609,rezaolow,5,249.93466798266823
1497,fernwehninja,5,298.9065158201598
2407,kobold-djawa,5,329.52529699602394
2521,len.george,5,304.2383138785442
2489,lapilipinas,5,332.73703881902134
4645,virogovarq,5,306.29625089387594
2548,lichtblick,5,349.64719023294634
4053,stan,5,349.66715127957457
4196,stray,5,321.55633256584497
2554,lifeworship,5,331.52028200514553
537,betelzeus,5,282.54906622871636
4333,teukumukhlis,5,344.67999223117596
4046,ssanthiago,5,214.91594127552673
7,aaronkoenig,4,273.0753553929373
3054,mysticegoistic,4,255.22791919849902
4866,zappl,4,263.34799574391013
755,cass,4,277.9251185299228
1830,hellena,4,232.85902013525447
1275,droidsid,4,237.4497850156098
153,alexpmorris,4,258.8418360755814
1254,drakos,4,252.3652059736129
691,budgetbucketlist,4,269.42900061823235
4868,zathras,4,249.50252198725627
3062,nacholucius,4,100.0
1351,electrowarrior,4,231.1933447941068
1819,hebrew,4,243.17415186560174
3063,nadeemilyas19,4,106.98831941031767
1352,elementm,4,236.857129815885
3168,nidhisrecipes,4,221.8231393772037
1645,getonthetrain,4,276.59138832669936
1677,gizmosia,4,231.38132325007348
3170,nigelmarkdias,4,253.74377931311028
1713,grandpere,4,253.85887598379065
1726,gregm,4,270.884012051544
731,cannabissativa,4,228.8879649930962
1321,edgarsart,4,283.2879626405079
1637,genyakuc,4,200.41649200134538
1625,gdsprgdd,4,240.90359965292276
1371,elviento,4,249.25495197042056
1592,futureentech,4,251.7917162756342
4853,yusaymon,4,248.46057267010798
702,burnin,4,251.09523397478688
1585,funnyman,4,277.1657792045918
38,achintya,4,204.62641679076586
4883,zkalemiss,4,249.01159974994653
939,covekot,4,193.16735736525732
2997,mrkenny,4,208.03208956194203
4756,worldclassplayer,4,246.43060678904396
2360,killinhersoftly,4,232.55534204705248
2361,killswitch4569,4,201.26959913356058
4539,tuck-fheman,4,296.8690778089375
2799,marymg2014,4,246.19331327038088
2362,kimal73,4,262.1092763659674
2784,marquismiller,4,177.14261706507347
4683,walden,4,257.0317125399958
4681,wakeupnd,4,266.33741033525206
2393,kmikoss,4,102.42278316801031
878,clove71,4,233.06094950400842
2400,knittybynature,4,250.88003144700156
